datum,kategorie,name,typ,strasse,hausnummer,plz,ort,lat,lon,oeffnungszeiten,website,osm_id,osm_typ
2026-03-01,Gastronomie/Service,Maximilian-Kolbe-Haus,community_centre,Alter Kirchplatz,10,44581,Castrop-Rauxel,51.5986223,7.3135337,,,324755855,way
2026-03-01,Gastronomie/Service,St. Lambertus Henrichenburg,place_of_worship,Kirchplatz,9,44581,Castrop-Rauxel,51.5999903,7.3125174,,,324756354,way
2026-03-01,Gastronomie/Service,JET Tankstelle,fuel,Henrichenburger Straße,167,44581,Castrop-Rauxel,51.5977429,7.3116285,,https://www.jet-tankstellen.de,325156011,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5985632,7.311442,,,325168526,way
2026-03-01,Gastronomie/Service,Erlöserkirche Henrichenburg,place_of_worship,Freiheitstraße,18,44581,Castrop-Rauxel,51.5998102,7.3062543,,https://www.friedensgemeinde-castrop-rauxel.de/,325169691,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5995604,7.3110125,,,325174003,way
2026-03-01,Freizeit,–,playground,,,,Castrop-Rauxel,51.5973158,7.3060491,,,325189985,way
2026-03-01,Gastronomie/Service,Star,fuel,Hebewerkstraße,18,44581,Castrop-Rauxel,51.6004778,7.3139154,04:30-22:00,https://www.star.de/,325226033,way
2026-03-01,Gastronomie/Service,Restaurant Wetterkamp,restaurant,Hagenstraße,50,44581,Castrop-Rauxel,51.5998796,7.3193076,"Th-Mo 17:00+; Sa,Su 11:00-14:00,17:00+",http://wetterkamp.de,325900395,way
2026-03-01,Gastronomie/Service,Sparkasse Vest Recklinghausen,bank,Freiheitstraße,17,44581,Castrop-Rauxel,51.5985704,7.3109996,Mo-Sa 07:00-21:00,https://www.sparkasse-re.de/,327381967,way
2026-03-01,Freizeit,–,park,,,,Castrop-Rauxel,51.5993624,7.310909,,,327561499,way
2026-03-01,Freizeit,–,pitch,,,,Castrop-Rauxel,51.5921076,7.3124177,,,327567983,way
2026-03-01,Freizeit,–,playground,,,,Castrop-Rauxel,51.6013373,7.3067625,,,327572555,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5991326,7.3097617,,,327572589,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5991821,7.3092561,,,327572590,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5261572,7.3224333,,,340014975,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5278553,7.3174821,,,340015920,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5276551,7.3237572,,,340015921,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5275139,7.3236825,,,340015922,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5268157,7.3245484,,,340015923,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5305386,7.3253423,,,340015924,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5259691,7.3294885,,,340015925,way
2026-03-01,Freizeit,–,pitch,,,,Castrop-Rauxel,51.570593,7.2459597,,,342566103,way
2026-03-01,Freizeit,–,playground,,,,Castrop-Rauxel,51.6000725,7.3161251,,,357768472,way
2026-03-01,Gastronomie/Service,Dorfkirche Pöppinghausen,place_of_worship,Pöppinghauser Straße,158,44579,Castrop-Rauxel,51.5792608,7.2666664,,http://www.bladenhorst-zion.de/,361574213,way
2026-03-01,Freizeit,ehem. Zeche Erin Schacht 3,park,,,,Castrop-Rauxel,51.5503154,7.3287754,,,362796862,way
2026-03-01,Freizeit,ehem. Zeche Victor Schacht 5,park,,,,Castrop-Rauxel,51.5660503,7.3108122,,,363396886,way
2026-03-01,Tourismus,Hotel Selle,hotel,Cottenburgschlucht,41,44577,Castrop-Rauxel,51.5431448,7.3231724,,,375522102,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5703581,7.2801196,,,376912522,way
2026-03-01,Freizeit,–,park,,,,Castrop-Rauxel,51.5518989,7.3124189,,,380277869,way
2026-03-01,Gastronomie/Service,–,shelter,,,,Castrop-Rauxel,51.5528087,7.3100236,,,380277870,way
2026-03-01,Gastronomie/Service,–,shelter,,,,Castrop-Rauxel,51.5583859,7.3203744,,,380291647,way
2026-03-01,Gastronomie/Service,–,shelter,,,,Castrop-Rauxel,51.5580534,7.3158752,,,380291650,way
2026-03-01,Gastronomie/Service,–,shelter,,,,Castrop-Rauxel,51.5583264,7.3126395,,,380291652,way
2026-03-01,Gastronomie/Service,–,shelter,,,,Castrop-Rauxel,51.558522,7.3201971,,,380291655,way
2026-03-01,Gastronomie/Service,–,shelter,,,,Castrop-Rauxel,51.5578955,7.3157514,,,380291659,way
2026-03-01,Gastronomie/Service,–,shelter,,,,Castrop-Rauxel,51.5580215,7.3117364,,,380291661,way
2026-03-01,Gastronomie/Service,Luisenstraße,shelter,,,,Castrop-Rauxel,51.5600162,7.3254326,,,380291716,way
2026-03-01,Gastronomie/Service,–,shelter,,,,Castrop-Rauxel,51.5618715,7.3096892,,,380441000,way
2026-03-01,Gastronomie/Service,–,shelter,,,,Castrop-Rauxel,51.5587544,7.3103194,,,380441002,way
2026-03-01,Gastronomie/Service,–,shelter,,,,Castrop-Rauxel,51.5622481,7.3093474,,,380441004,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5423934,7.3355851,,,382328553,way
2026-03-01,Freizeit,–,pitch,,,,Castrop-Rauxel,51.55207,7.3492395,,,382619387,way
2026-03-01,Freizeit,–,pitch,,,,Castrop-Rauxel,51.5516807,7.3486472,,,382619404,way
2026-03-01,Freizeit,–,pitch,,,,Castrop-Rauxel,51.5356955,7.3477328,,,383529110,way
2026-03-01,Freizeit,Gut Beringhausen,horse_riding,Westring,135,44575,Castrop-Rauxel,51.5465434,7.2913783,,,383538103,way
2026-03-01,Laden/Geschäft,Kampe,car,Herner Straße,135,44575,Castrop-Rauxel,51.5496515,7.2950627,,http://www.die-karosse.de/,383540345,way
2026-03-01,Laden/Geschäft,Netto Marken-Discount,supermarket,Herner Straße,83,44575,Castrop-Rauxel,51.5496585,7.2993483,Mo-Sa 07:00-21:00,https://www.netto-online.de/filialen/Castrop-Rauxel/Herner-Str-83/5516/,383670292,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5571961,7.2935938,,,397245360,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.556668,7.3158959,,,403339935,way
2026-03-01,Freizeit,–,playground,,,,Castrop-Rauxel,51.5534186,7.3206792,,,403339936,way
2026-03-01,Freizeit,–,playground,,,,Castrop-Rauxel,51.5582801,7.322501,,,403339937,way
2026-03-01,Gastronomie/Service,Heilig Kreuz,place_of_worship,Wilhelmstraße,52,44575,Castrop-Rauxel,51.5560138,7.3187814,,,403340007,way
2026-03-01,Gastronomie/Service,Seniorenheim St. Lambert,social_facility,,,,Castrop-Rauxel,51.5481585,7.317827,,,403340289,way
2026-03-01,Gastronomie/Service,Wilhelmschule,school,Wilhelmstraße,48,44575,Castrop-Rauxel,51.5556078,7.3178966,,https://wilhelmschule-cas.de/,403340299,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5558448,7.3184148,,,403851935,way
2026-03-01,Freizeit,–,playground,,,,Castrop-Rauxel,51.5573186,7.3157685,,,403851937,way
2026-03-01,Freizeit,–,playground,,,,Castrop-Rauxel,51.5670466,7.3349734,,,403851938,way
2026-03-01,Freizeit,–,playground,,,,Castrop-Rauxel,51.5679327,7.3353835,,,403851940,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5923672,7.3236101,,,403856377,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.592008,7.323663,,,403856378,way
2026-03-01,Gastronomie/Service,Neuapostolische Kirche,place_of_worship,Recklinghauser Straße,242,44581,Castrop-Rauxel,51.5922665,7.3233527,,,403856382,way
2026-03-01,Gastronomie/Service,neio Altenpflege GmbH,social_facility,Glückaufstraße,73,44575,Castrop-Rauxel,51.542948,7.3087001,,,405741826,way
2026-03-01,Gastronomie/Service,Panorama Cafe,restaurant,Glückaufstraße,67,44575,Castrop-Rauxel,51.5433113,7.3095519,,,405743166,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.59046,7.3528987,,,448035356,way
2026-03-01,Gastronomie/Service,Shell,fuel,Hebewerkstraße,25,44581,Castrop-Rauxel,51.601677,7.3135071,24/7,https://www.shell.de/,454466855,way
2026-03-01,Laden/Geschäft,EDEKA,supermarket,Freiheitstraße,17a,44581,Castrop-Rauxel,51.5983959,7.3109015,Mo-Sa 07:00-21:00,https://www.edeka.de/,454500533,way
2026-03-01,Freizeit,Landschaftspark Burg Henrichenburg,park,Freiheitstraße,,44581,Castrop-Rauxel,51.5995136,7.3038416,,,486786450,way
2026-03-01,Gastronomie/Service,Bennertor,parking,,,,Castrop-Rauxel,51.5485782,7.3138482,,,494872187,way
2026-03-01,Gastronomie/Service,–,weighbridge,,,,Castrop-Rauxel,51.5817378,7.3357237,,,495025363,way
2026-03-01,Freizeit,Kirchhofswiese,park,,,,Castrop-Rauxel,51.5308657,7.3552525,,,506967981,way
2026-03-01,Gastronomie/Service,Burger King,fast_food,Habinghorster Straße,349,44579,Castrop-Rauxel,51.5820145,7.3102137,,,511160011,way
2026-03-01,Gastronomie/Service,Restaurant Gartenhaus,restaurant,Henrichenburger Straße,80,44579,Castrop-Rauxel,51.5908872,7.3122804,,,511448092,way
2026-03-01,Gastronomie/Service,VCC Verwertungs-Centrum Castrop GmbH & Co. KG,waste_transfer_station,Deininghauser Weg,81,44577,Castrop-Rauxel,51.5805213,7.3340616,,https://www.vcc-castrop.de/,512587691,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5259313,7.3334727,,,530489353,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.550016,7.2995734,,,534818084,way
2026-03-01,Laden/Geschäft,Rossmann,chemist,Am Landwehrbach,5,44575,Castrop-Rauxel,51.5551376,7.2921508,Mo-Fr 08:00-20:00; Sa 08:00-20:00; PH off,https://www.rossmann.de,537836699,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5475334,7.3114922,,,560821562,way
2026-03-01,Freizeit,–,park,,,,Castrop-Rauxel,51.5655427,7.3256682,,,562131007,way
2026-03-01,Gastronomie/Service,L'Osteria,restaurant,Grutholzallee,9,44577,Castrop-Rauxel,51.5667151,7.3169431,"Mo-Th 11:00-23:00, Fr,Sa 11:00-24:00, Su,PH 12:00-23:00",https://losteria.net/de/restaurants/restaurant/castrop-rauxel/,584533325,way
2026-03-01,Freizeit,–,pitch,,,,Castrop-Rauxel,51.5874697,7.3485383,,,599489050,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.585916,7.3498469,,,599489053,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5872676,7.3487912,,,599489056,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5876628,7.3498907,,,599489062,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5880436,7.3500857,,,599489066,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5856292,7.3505268,,,599489067,way
2026-03-01,Tourismus,–,picnic_site,,,,Castrop-Rauxel,51.5875452,7.3482882,,,599489069,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5875172,7.349481,,,599489074,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5878273,7.3482352,,,599489515,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5868956,7.3475564,,,599933652,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5879709,7.3484918,,,599934012,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5860477,7.3513591,,,599955921,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5860065,7.3491169,,,599959367,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5876641,7.3463921,,,603933551,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5853963,7.3471589,,,603961741,way
2026-03-01,Gastronomie/Service,Haus Hölter,biergarten,Suderwicher Straße,90,44581,Castrop-Rauxel,51.6050127,7.3077789,"Tu-Su 13:00+; Mo off ""Biergarten: ab 13.00 Uhr! Außer bei Regen!""",,604008840,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5368451,7.3064193,,,607948054,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.568999,7.2795663,,,607961463,way
2026-03-01,Freizeit,–,park,,,,Castrop-Rauxel,51.5870994,7.3330718,,,608563407,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5632363,7.3140984,,,610017724,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5631419,7.3142054,,,610018092,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5628816,7.3137508,,,610019070,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5627562,7.3137157,,,610019071,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5625797,7.3135104,,,610019525,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5625023,7.3131195,,,610020836,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5623047,7.3126595,,,610020837,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5619532,7.3119528,,,610021326,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5619401,7.3117574,,,610021428,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5619178,7.3115318,,,610021581,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5619032,7.3113377,,,610021678,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5618954,7.3112227,,,610021731,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5618779,7.3110296,,,610021886,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5618615,7.3107988,,,610021916,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5618456,7.3106049,,,610021993,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.561468,7.3106621,,,610023862,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5614779,7.3108066,,,610023863,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5614329,7.3110286,,,610023864,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5612986,7.3104962,,,610023865,way
2026-03-01,Freizeit,–,pitch,,,,Castrop-Rauxel,51.5624482,7.3108381,,,610025898,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5640321,7.3109201,,,610032468,way
2026-03-01,Gastronomie/Service,–,bicycle_parking,,,,Castrop-Rauxel,51.5632262,7.3100148,,,610033235,way
2026-03-01,Gastronomie/Service,–,bicycle_parking,,,,Castrop-Rauxel,51.5649651,7.3076284,,,610038786,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5642117,7.3104597,,,610041210,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.565239,7.3069642,,,610050821,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5643122,7.312052,,,610050849,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5643611,7.3128472,,,610050850,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5656801,7.3100543,,,610054989,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.541805,7.3108239,,,610252099,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5244924,7.3115884,,,610328648,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5245563,7.3117264,,,610328649,way
2026-03-01,Freizeit,Hundewiese Ickern,dog_park,,,,Castrop-Rauxel,51.5905033,7.3516892,,,620431936,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5929411,7.3113548,,,622721001,way
2026-03-01,Gastronomie/Service,–,parking_space,,,,Castrop-Rauxel,51.5580044,7.2755412,,,627146605,way
2026-03-01,Gastronomie/Service,–,parking_space,,,,Castrop-Rauxel,51.5579992,7.2754714,,,627146606,way
2026-03-01,Gastronomie/Service,–,parking_space,,,,Castrop-Rauxel,51.5579944,7.2754003,,,627146608,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5579349,7.2754303,,,627146609,way
2026-03-01,Gastronomie/Service,–,parking_space,,,,Castrop-Rauxel,51.5592656,7.2736039,,,627146612,way
2026-03-01,Gastronomie/Service,–,parking_space,,,,Castrop-Rauxel,51.559263,7.2735343,,,627146613,way
2026-03-01,Gastronomie/Service,–,parking_space,,,,Castrop-Rauxel,51.5592603,7.2734604,,,627146614,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5593346,7.2739215,,,627146615,way
2026-03-01,Laden/Geschäft,ALDI Nord,supermarket,Am Landwehrbach,7,44575,Castrop-Rauxel,51.5552318,7.2927844,Mo-Sa 07:00-21:00,https://www.aldi-nord.de/tools/filialen-und-oeffnungszeiten/nordrhein-westfalen/castrop-rauxel/am-landwehrbach-7.html,627146635,way
2026-03-01,Gastronomie/Service,Martin-Luther-King-Schule,school,Uferstraße,36,44581,Castrop-Rauxel,51.5929912,7.3473977,,https://mlks-castrop-rauxel.de/standorte/uferstrasse/,629920528,way
2026-03-01,Freizeit,–,pitch,,,,Castrop-Rauxel,51.5927669,7.3488545,,,629920531,way
2026-03-01,Freizeit,–,pitch,,,,Castrop-Rauxel,51.5916782,7.3482821,,,629920532,way
2026-03-01,Freizeit,–,pitch,,,,Castrop-Rauxel,51.5922481,7.3485662,,,629920533,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5469652,7.3081957,,,634223642,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.546584,7.3086507,,,634223646,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5253331,7.3149226,,,634365628,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5253226,7.3146891,,,634365630,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5253285,7.3143158,,,634365632,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5252857,7.3140791,,,634365634,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5252308,7.3138679,,,634365635,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5250914,7.3134701,,,634365637,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5249896,7.3132033,,,634365639,way
2026-03-01,Freizeit,–,common,,,,Castrop-Rauxel,51.5415261,7.3359506,,,634380716,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5315047,7.354862,,,636846138,way
2026-03-01,Laden/Geschäft,Der Palmenmann,garden_centre,Merklinder Straße,148,44577,Castrop-Rauxel,51.526459,7.3419003,,https://www.palmenmann.de/,660002560,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5269717,7.3412171,,,660002567,way
2026-03-01,Gastronomie/Service,Kärcher Clean Park,car_wash,,,,Castrop-Rauxel,51.5546663,7.2931617,Mo-Sa 07:00-22:00,,660446595,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5514969,7.2945743,,,660446601,way
2026-03-01,Gastronomie/Service,Burger King,fast_food,Am Landwehrbach,2,44575,Castrop-Rauxel,51.5561534,7.2931053,,,660446604,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5796076,7.3033184,,,660591099,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5860447,7.315974,,,660592853,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5948885,7.3428014,,,660596525,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5927485,7.3025536,,,660597800,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5929311,7.3536045,,,665404156,way
2026-03-01,Gastronomie/Service,Proben- und Logistikzentrum,theatre,Bahnhofstraße,126,44575,Castrop-Rauxel,51.5636111,7.3141842,,,668820249,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5637069,7.3137476,,,668820250,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5871262,7.3070233,,,672100723,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5990541,7.3135673,,,672100765,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5993307,7.3130305,,,672100768,way
2026-03-01,Gastronomie/Service,–,shelter,,,,Castrop-Rauxel,51.552141,7.3006559,,,678988516,way
2026-03-01,Gastronomie/Service,–,shelter,,,,Castrop-Rauxel,51.5518062,7.3008581,,,678988517,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5676939,7.3325799,,,688958176,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5639285,7.3071428,,,690954360,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5650504,7.3068256,,,690954363,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5818663,7.3100089,,,691936231,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.6000168,7.333651,,,701222326,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5992837,7.3350511,,,701222327,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5665248,7.317091,,,755124217,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5691358,7.2971556,,,761485456,way
2026-03-01,Freizeit,–,pitch,,,,Castrop-Rauxel,51.5650198,7.2760977,,,761485460,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5853214,7.3189799,,,762377581,way
2026-03-01,Freizeit,–,pitch,,,,Castrop-Rauxel,51.5919882,7.313627,,,762383633,way
2026-03-01,Freizeit,–,playground,,,,Castrop-Rauxel,51.591216,7.3140159,,,762383634,way
2026-03-01,Freizeit,–,playground,,,,Castrop-Rauxel,51.5892716,7.3322435,,,762383652,way
2026-03-01,Gastronomie/Service,AWO Kindergarten Henrichenburg,kindergarten,Hedwig-Kiesekamp-Straße,14,44581,Castrop-Rauxel,51.6007425,7.3100024,,,762444758,way
2026-03-01,Gastronomie/Service,St. Rochus-Hospital,hospital,Glückaufstraße,10,44575,Castrop-Rauxel,51.5468489,7.3159072,,http://www.st-rochus-hospital.de/,767846869,way
2026-03-01,Gastronomie/Service,Evangelisches Krankenhaus Castrop-Rauxel,hospital,,,,Castrop-Rauxel,51.5673914,7.3200068,,https://www.evk-castrop-rauxel.de/,767846870,way
2026-03-01,Laden/Geschäft,Netto Marken-Discount,supermarket,Grutholzstraße,21,44575,Castrop-Rauxel,51.5598868,7.322704,Mo-Sa 07:00-22:00,https://www.netto-online.de/filialen/castrop-rauxel/grutholzstr-21/5627,770515992,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5597432,7.3229509,,,770515995,way
2026-03-01,Freizeit,–,park,,,,Castrop-Rauxel,51.5292112,7.3570369,,,773889497,way
2026-03-01,Freizeit,–,park,,,,Castrop-Rauxel,51.5282367,7.3498243,,,773889498,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5930422,7.3120421,,,775236375,way
2026-03-01,Gastronomie/Service,–,kindergarten,,,,Castrop-Rauxel,51.6101453,7.303225,,,775616374,way
2026-03-01,Freizeit,–,pitch,,,,Castrop-Rauxel,51.6057396,7.3002805,,,775776282,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.6051322,7.3076011,,,776063236,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5258035,7.3463941,,,802012940,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5258175,7.3467578,,,802012944,way
2026-03-01,Freizeit,–,pitch,,,,Castrop-Rauxel,51.5265629,7.3456518,,,802018413,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5254722,7.3359236,,,802395424,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.52554,7.3350142,,,802395425,way
2026-03-01,Freizeit,–,pitch,,,,Castrop-Rauxel,51.5837622,7.3049747,,,810454687,way
2026-03-01,Freizeit,–,playground,,,,Castrop-Rauxel,51.5843052,7.3052963,,,810454689,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5835043,7.3040826,,,810456841,way
2026-03-01,Gastronomie/Service,–,parking,,,,Castrop-Rauxel,51.5835083,7.3037485,,,810456842,way
2026-03-01,Freizeit,–,pitch,,,,Castrop-Rauxel,51.5839489,7.2979575,,,810456843,way
2026-03-01,Freizeit,–,playground,,,,Castrop-Rauxel,51.5654627,7.3055722,08:00-20:00,,810605591,way
2026-03-01,Freizeit,–,park,,,,Castrop-Rauxel,51.5665932,7.3199223,,,814547920,way
2026-03-01,Gastronomie/Service,–,shelter,,,,Castrop-Rauxel,51.5552425,7.3106553,,,831658372,way
2026-03-01,Gastronomie/Service,–,shelter,,,,Castrop-Rauxel,51.5554979,7.3109487,,,831658373,way
2026-03-01,Gastronomie/Service,–,shelter,,,,Castrop-Rauxel,51.5423966,7.332379,,,831658378,way
2026-03-01,Gastronomie/Service,–,shelter,,,,Castrop-Rauxel,51.5421645,7.3325793,,,831658381,way
2026-03-01,Gastronomie/Service,–,shelter,,,,Castrop-Rauxel,51.5394822,7.3255799,,,831658385,way
2026-03-01,Gastronomie/Service,–,shelter,,,,Castrop-Rauxel,51.5375942,7.3278907,,,831658387,way
2026-03-01,Gastronomie/Service,–,shelter,,,,Castrop-Rauxel,51.5730011,7.3051616,,,833600921,way
2026-03-01,Gastronomie/Service,–,shelter,,,,Castrop-Rauxel,51.5731531,7.3050982,,,833600922,way
2026-03-01,Gastronomie/Service,–,shelter,,,,Castrop-Rauxel,51.5732728,7.3053057,,,833600923,way
2026-03-01,Gastronomie/Service,–,shelter,,,,Castrop-Rauxel,51.5731375,7.3053632,,,833600924,way
2026-03-01,Gastronomie/Service,Schneider's Imbiss,fast_food,,,,Castrop-Rauxel,51.5801061,7.3055993,Mo-Fr 11:00-19:00; Sa 11:00-19:00,,844473135,way
2026-03-01,Gastronomie/Service,Isa’s Döner,fast_food,,,,Castrop-Rauxel,51.5500554,7.2951174,Mo-Sa 11:00-20:00,,846933878,way
2026-03-01,Freizeit,–,pitch,,,,Castrop-Rauxel,51.5508902,7.2891815,,,846933887,way
2026-03-01,Freizeit,–,pitch,,,,Castrop-Rauxel,51.5506541,7.2893228,,,846933888,way
